Entity,Code,Date,Daily new confirmed deaths due to COVID-19
Paraguay,PRY,2020-04-22,1.0
Paraguay,PRY,2020-04-23,0.0
Paraguay,PRY,2020-04-24,0.0
Paraguay,PRY,2020-04-25,0.0
Paraguay,PRY,2020-04-26,0.0
Paraguay,PRY,2020-04-27,0.0
Paraguay,PRY,2020-04-28,0.0
Paraguay,PRY,2020-04-29,0.0
Paraguay,PRY,2020-04-30,1.0
Paraguay,PRY,2020-05-01,0.0
Paraguay,PRY,2020-05-02,0.0
Paraguay,PRY,2020-05-03,0.0
Paraguay,PRY,2020-05-04,0.0
Paraguay,PRY,2020-05-05,0.0
Paraguay,PRY,2020-05-06,0.0
Paraguay,PRY,2020-05-07,0.0
Paraguay,PRY,2020-05-08,0.0
Paraguay,PRY,2020-05-09,0.0
Paraguay,PRY,2020-05-10,0.0
Paraguay,PRY,2020-05-11,0.0
Paraguay,PRY,2020-05-12,0.0
Paraguay,PRY,2020-05-13,1.0
Paraguay,PRY,2020-05-14,0.0
Paraguay,PRY,2020-05-15,0.0
Paraguay,PRY,2020-05-16,0.0
Paraguay,PRY,2020-05-17,0.0
Paraguay,PRY,2020-05-18,0.0
Paraguay,PRY,2020-05-19,0.0
Paraguay,PRY,2020-05-20,0.0
Paraguay,PRY,2020-05-21,0.0
Paraguay,PRY,2020-05-22,0.0
Paraguay,PRY,2020-05-23,0.0
Paraguay,PRY,2020-05-24,0.0
Paraguay,PRY,2020-05-25,0.0
Paraguay,PRY,2020-05-26,0.0
Paraguay,PRY,2020-05-27,0.0
Paraguay,PRY,2020-05-28,0.0
Paraguay,PRY,2020-05-29,0.0
Paraguay,PRY,2020-05-30,0.0
Paraguay,PRY,2020-05-31,0.0
Paraguay,PRY,2020-06-01,0.0
Paraguay,PRY,2020-06-02,0.0
Paraguay,PRY,2020-06-03,0.0
Paraguay,PRY,2020-06-04,0.0
Paraguay,PRY,2020-06-05,0.0
Paraguay,PRY,2020-06-06,0.0
Paraguay,PRY,2020-06-07,0.0
Paraguay,PRY,2020-06-08,0.0
Paraguay,PRY,2020-06-09,0.0
Paraguay,PRY,2020-06-10,0.0
Paraguay,PRY,2020-06-11,0.0
Paraguay,PRY,2020-06-12,0.0
Paraguay,PRY,2020-06-13,0.0
Paraguay,PRY,2020-06-14,0.0
Paraguay,PRY,2020-06-15,1.0
Paraguay,PRY,2020-06-16,1.0
Paraguay,PRY,2020-06-17,0.0
Paraguay,PRY,2020-06-18,0.0
Paraguay,PRY,2020-06-19,0.0
Paraguay,PRY,2020-06-20,0.0
Paraguay,PRY,2020-06-21,0.0
Paraguay,PRY,2020-06-22,0.0
Paraguay,PRY,2020-06-23,0.0
Paraguay,PRY,2020-06-24,0.0
Paraguay,PRY,2020-06-25,0.0
Paraguay,PRY,2020-06-26,0.0
Paraguay,PRY,2020-06-27,2.0
Paraguay,PRY,2020-06-28,0.0
Paraguay,PRY,2020-06-29,1.0
Paraguay,PRY,2020-06-30,1.0
Paraguay,PRY,2020-07-01,2.0
Paraguay,PRY,2020-07-02,0.0
Paraguay,PRY,2020-07-03,0.0
Paraguay,PRY,2020-07-04,1.0
Paraguay,PRY,2020-07-05,0.0
Paraguay,PRY,2020-07-06,0.0
Paraguay,PRY,2020-07-07,0.0
Paraguay,PRY,2020-07-08,0.0
Paraguay,PRY,2020-07-09,0.0
Paraguay,PRY,2020-07-10,0.0
Paraguay,PRY,2020-07-11,1.0
Paraguay,PRY,2020-07-12,1.0
Paraguay,PRY,2020-07-13,3.0
Paraguay,PRY,2020-07-14,0.0
Paraguay,PRY,2020-07-15,0.0
Paraguay,PRY,2020-07-16,2.0
Paraguay,PRY,2020-07-17,1.0
Paraguay,PRY,2020-07-18,1.0
Paraguay,PRY,2020-07-19,2.0
Paraguay,PRY,2020-07-20,2.0
Paraguay,PRY,2020-07-21,2.0
Paraguay,PRY,2020-07-22,1.0
Paraguay,PRY,2020-07-23,0.0
Paraguay,PRY,2020-07-24,2.0
Paraguay,PRY,2020-07-25,2.0
Paraguay,PRY,2020-07-26,1.0
Paraguay,PRY,2020-07-27,2.0
Paraguay,PRY,2020-07-28,2.0
Paraguay,PRY,2020-07-29,1.0
Paraguay,PRY,2020-07-30,1.0
Paraguay,PRY,2020-07-31,2.0
Paraguay,PRY,2020-08-01,3.0
Paraguay,PRY,2020-08-02,0.0
Paraguay,PRY,2020-08-03,3.0
Paraguay,PRY,2020-08-04,4.0
Paraguay,PRY,2020-08-05,2.0
Paraguay,PRY,2020-08-06,5.0
Paraguay,PRY,2020-08-07,3.0
Paraguay,PRY,2020-08-08,3.0
Paraguay,PRY,2020-08-09,3.0
Paraguay,PRY,2020-08-10,7.0
Paraguay,PRY,2020-08-11,4.0
Paraguay,PRY,2020-08-12,7.0
Paraguay,PRY,2020-08-13,4.0
Paraguay,PRY,2020-08-14,11.0
Paraguay,PRY,2020-08-15,19.0
Paraguay,PRY,2020-08-16,11.0
Paraguay,PRY,2020-08-17,7.0
Paraguay,PRY,2020-08-18,16.0
Paraguay,PRY,2020-08-19,4.0
Paraguay,PRY,2020-08-20,5.0
Paraguay,PRY,2020-08-21,12.0
Paraguay,PRY,2020-08-22,10.0
Paraguay,PRY,2020-08-23,13.0
Paraguay,PRY,2020-08-24,14.0
Paraguay,PRY,2020-08-25,12.0
Paraguay,PRY,2020-08-26,16.0
Paraguay,PRY,2020-08-27,18.0
Paraguay,PRY,2020-08-28,15.0
Paraguay,PRY,2020-08-29,14.0
Paraguay,PRY,2020-08-30,14.0
Paraguay,PRY,2020-08-31,18.0
Paraguay,PRY,2020-09-01,22.0
Paraguay,PRY,2020-09-02,10.0
Paraguay,PRY,2020-09-03,15.0
Paraguay,PRY,2020-09-04,25.0
Paraguay,PRY,2020-09-05,14.0
Paraguay,PRY,2020-09-06,23.0
Paraguay,PRY,2020-09-07,14.0
Paraguay,PRY,2020-09-08,14.0
Paraguay,PRY,2020-09-09,11.0
Paraguay,PRY,2020-09-10,11.0
Paraguay,PRY,2020-09-11,11.0
Paraguay,PRY,2020-09-12,18.0
Paraguay,PRY,2020-09-13,11.0
Paraguay,PRY,2020-09-14,14.0
Paraguay,PRY,2020-09-15,13.0
Paraguay,PRY,2020-09-16,14.0
Paraguay,PRY,2020-09-17,18.0
Paraguay,PRY,2020-09-18,27.0
Paraguay,PRY,2020-09-19,25.0
Paraguay,PRY,2020-09-20,23.0
Paraguay,PRY,2020-09-21,17.0
Paraguay,PRY,2020-09-22,29.0
Paraguay,PRY,2020-09-23,22.0
Paraguay,PRY,2020-09-24,16.0
Paraguay,PRY,2020-09-25,18.0
Paraguay,PRY,2020-09-26,21.0
Paraguay,PRY,2020-09-27,21.0
Paraguay,PRY,2020-09-28,15.0
Paraguay,PRY,2020-09-29,23.0
Paraguay,PRY,2020-09-30,16.0
Paraguay,PRY,2020-10-01,12.0
Paraguay,PRY,2020-10-02,21.0
Paraguay,PRY,2020-10-03,23.0
Paraguay,PRY,2020-10-04,16.0
Paraguay,PRY,2020-10-05,18.0
Paraguay,PRY,2020-10-06,19.0
Paraguay,PRY,2020-10-07,23.0
Paraguay,PRY,2020-10-08,23.0
Paraguay,PRY,2020-10-09,33.0
Paraguay,PRY,2020-10-10,20.0
Paraguay,PRY,2020-10-11,12.0
Paraguay,PRY,2020-10-12,19.0
Paraguay,PRY,2020-10-13,12.0
Paraguay,PRY,2020-10-14,23.0
Paraguay,PRY,2020-10-15,19.0
Paraguay,PRY,2020-10-16,15.0
Paraguay,PRY,2020-10-17,14.0
Paraguay,PRY,2020-10-18,9.0
Paraguay,PRY,2020-10-19,19.0
Paraguay,PRY,2020-10-20,24.0
Paraguay,PRY,2020-10-21,19.0
Paraguay,PRY,2020-10-22,12.0
Paraguay,PRY,2020-10-23,16.0
Paraguay,PRY,2020-10-24,15.0
Paraguay,PRY,2020-10-25,16.0
Paraguay,PRY,2020-10-26,24.0
Paraguay,PRY,2020-10-27,14.0
Paraguay,PRY,2020-10-28,12.0
Paraguay,PRY,2020-10-29,14.0
Paraguay,PRY,2020-10-30,14.0
Paraguay,PRY,2020-10-31,17.0
Paraguay,PRY,2020-11-01,14.0
Paraguay,PRY,2020-11-02,11.0
Paraguay,PRY,2020-11-03,12.0
Paraguay,PRY,2020-11-04,13.0
Paraguay,PRY,2020-11-05,8.0
Paraguay,PRY,2020-11-06,10.0
Paraguay,PRY,2020-11-07,7.0
Paraguay,PRY,2020-11-08,11.0
Paraguay,PRY,2020-11-09,12.0
Paraguay,PRY,2020-11-10,14.0
Paraguay,PRY,2020-11-11,16.0
Paraguay,PRY,2020-11-12,11.0
Paraguay,PRY,2020-11-13,13.0
Paraguay,PRY,2020-11-14,13.0
Paraguay,PRY,2020-11-15,18.0
Paraguay,PRY,2020-11-16,15.0
Paraguay,PRY,2020-11-17,11.0
Paraguay,PRY,2020-11-18,11.0
Paraguay,PRY,2020-11-19,12.0
Paraguay,PRY,2020-11-20,11.0
Paraguay,PRY,2020-11-21,5.0
Paraguay,PRY,2020-11-22,5.0
Paraguay,PRY,2020-11-23,8.0
Paraguay,PRY,2020-11-24,12.0
Paraguay,PRY,2020-11-25,14.0
Paraguay,PRY,2020-11-26,13.0
Paraguay,PRY,2020-11-27,16.0
Paraguay,PRY,2020-11-28,11.0
Paraguay,PRY,2020-11-29,12.0
Paraguay,PRY,2020-11-30,13.0
Paraguay,PRY,2020-12-01,15.0
Paraguay,PRY,2020-12-02,12.0
Paraguay,PRY,2020-12-03,13.0
Paraguay,PRY,2020-12-04,17.0
Paraguay,PRY,2020-12-05,20.0
Paraguay,PRY,2020-12-06,20.0
Paraguay,PRY,2020-12-07,19.0
Paraguay,PRY,2020-12-08,15.0
Paraguay,PRY,2020-12-09,14.0
Paraguay,PRY,2020-12-10,13.0
Paraguay,PRY,2020-12-11,13.0
Paraguay,PRY,2020-12-12,10.0
Paraguay,PRY,2020-12-13,16.0
Paraguay,PRY,2020-12-14,18.0
Paraguay,PRY,2020-12-15,20.0
Paraguay,PRY,2020-12-16,23.0
Paraguay,PRY,2020-12-17,18.0
Paraguay,PRY,2020-12-18,18.0
Paraguay,PRY,2020-12-19,22.0
Paraguay,PRY,2020-12-20,16.0
Paraguay,PRY,2020-12-21,15.0
Paraguay,PRY,2020-12-22,17.0
Paraguay,PRY,2020-12-23,18.0
Paraguay,PRY,2020-12-24,16.0
Paraguay,PRY,2020-12-25,0.0
Paraguay,PRY,2020-12-26,20.0
Paraguay,PRY,2020-12-27,14.0
Paraguay,PRY,2020-12-28,14.0
Paraguay,PRY,2020-12-29,18.0
Paraguay,PRY,2020-12-30,22.0
Paraguay,PRY,2020-12-31,20.0
Paraguay,PRY,2021-01-01,0.0
Paraguay,PRY,2021-01-02,17.0
Paraguay,PRY,2021-01-03,13.0
Paraguay,PRY,2021-01-04,13.0
Paraguay,PRY,2021-01-05,16.0
Paraguay,PRY,2021-01-06,16.0
Paraguay,PRY,2021-01-07,15.0
Paraguay,PRY,2021-01-08,20.0
Paraguay,PRY,2021-01-09,15.0
Paraguay,PRY,2021-01-10,18.0
Paraguay,PRY,2021-01-11,15.0
Paraguay,PRY,2021-01-12,17.0
Paraguay,PRY,2021-01-13,14.0
Paraguay,PRY,2021-01-14,15.0
Paraguay,PRY,2021-01-15,13.0
Paraguay,PRY,2021-01-16,16.0
Paraguay,PRY,2021-01-17,10.0
Paraguay,PRY,2021-01-18,13.0
Paraguay,PRY,2021-01-19,17.0
Paraguay,PRY,2021-01-20,21.0
Paraguay,PRY,2021-01-21,14.0
Paraguay,PRY,2021-01-22,15.0
Paraguay,PRY,2021-01-23,22.0
Paraguay,PRY,2021-01-24,10.0
Paraguay,PRY,2021-01-25,15.0
Paraguay,PRY,2021-01-26,19.0
Paraguay,PRY,2021-01-27,17.0
Paraguay,PRY,2021-01-28,13.0
Paraguay,PRY,2021-01-29,12.0
Paraguay,PRY,2021-01-30,11.0
Paraguay,PRY,2021-01-31,14.0
Paraguay,PRY,2021-02-01,15.0
Paraguay,PRY,2021-02-02,17.0
Paraguay,PRY,2021-02-03,15.0
Paraguay,PRY,2021-02-04,14.0
Paraguay,PRY,2021-02-05,12.0
Paraguay,PRY,2021-02-06,16.0
Paraguay,PRY,2021-02-07,19.0
Paraguay,PRY,2021-02-08,20.0
Paraguay,PRY,2021-02-09,16.0
Paraguay,PRY,2021-02-10,14.0
Paraguay,PRY,2021-02-11,15.0
Paraguay,PRY,2021-02-12,13.0
Paraguay,PRY,2021-02-13,16.0
Paraguay,PRY,2021-02-14,16.0
Paraguay,PRY,2021-02-15,17.0
Paraguay,PRY,2021-02-16,18.0
Paraguay,PRY,2021-02-17,20.0
Paraguay,PRY,2021-02-18,17.0
Paraguay,PRY,2021-02-19,18.0
Paraguay,PRY,2021-02-20,19.0
Paraguay,PRY,2021-02-21,20.0
Paraguay,PRY,2021-02-22,15.0
Paraguay,PRY,2021-02-23,21.0
Paraguay,PRY,2021-02-24,18.0
Paraguay,PRY,2021-02-25,16.0
Paraguay,PRY,2021-02-26,17.0
Paraguay,PRY,2021-02-27,15.0
Paraguay,PRY,2021-02-28,14.0
Paraguay,PRY,2021-03-01,17.0
Paraguay,PRY,2021-03-02,20.0
Paraguay,PRY,2021-03-03,21.0
Paraguay,PRY,2021-03-04,17.0
Paraguay,PRY,2021-03-05,22.0
Paraguay,PRY,2021-03-06,16.0
Paraguay,PRY,2021-03-07,24.0
Paraguay,PRY,2021-03-08,25.0
Paraguay,PRY,2021-03-09,17.0
Paraguay,PRY,2021-03-10,27.0
Paraguay,PRY,2021-03-11,24.0
Paraguay,PRY,2021-03-12,25.0
Paraguay,PRY,2021-03-13,20.0
Paraguay,PRY,2021-03-14,20.0
Peru,PER,2020-03-06,20.0
Peru,PER,2020-03-07,20.0
Peru,PER,2020-03-08,20.0
Peru,PER,2020-03-09,20.0
Peru,PER,2020-03-10,20.0
Peru,PER,2020-03-11,20.0
Peru,PER,2020-03-12,20.0
Peru,PER,2020-03-13,20.0
Peru,PER,2020-03-14,20.0
Peru,PER,2020-03-15,20.0
Peru,PER,2020-03-16,20.0
Peru,PER,2020-03-17,20.0
Peru,PER,2020-03-18,20.0
Peru,PER,2020-03-19,20.0
Peru,PER,2020-03-20,3.0
Peru,PER,2020-03-21,2.0
Peru,PER,2020-03-22,0.0
Peru,PER,2020-03-23,0.0
Peru,PER,2020-03-24,2.0
Peru,PER,2020-03-25,2.0
Peru,PER,2020-03-26,0.0
Peru,PER,2020-03-27,2.0
Peru,PER,2020-03-28,5.0
Peru,PER,2020-03-29,2.0
Peru,PER,2020-03-30,6.0
Peru,PER,2020-03-31,6.0
Peru,PER,2020-04-01,8.0
Peru,PER,2020-04-02,17.0
Peru,PER,2020-04-03,6.0
Peru,PER,2020-04-04,12.0
Peru,PER,2020-04-05,10.0
Peru,PER,2020-04-06,9.0
Peru,PER,2020-04-07,15.0
Peru,PER,2020-04-08,14.0
Peru,PER,2020-04-09,17.0
Peru,PER,2020-04-10,31.0
Peru,PER,2020-04-11,12.0
Peru,PER,2020-04-12,12.0
Peru,PER,2020-04-13,23.0
Peru,PER,2020-04-14,14.0
Peru,PER,2020-04-15,24.0
Peru,PER,2020-04-16,20.0
Peru,PER,2020-04-17,26.0
Peru,PER,2020-04-18,48.0
Peru,PER,2020-04-19,52.0
Peru,PER,2020-04-20,45.0
Peru,PER,2020-04-21,39.0
Peru,PER,2020-04-22,46.0
Peru,PER,2020-04-23,42.0
Peru,PER,2020-04-24,62.0
Peru,PER,2020-04-25,66.0
Peru,PER,2020-04-26,28.0
Peru,PER,2020-04-27,54.0
Peru,PER,2020-04-28,72.0
Peru,PER,2020-04-29,89.0
Peru,PER,2020-04-30,108.0
Peru,PER,2020-05-01,73.0
Peru,PER,2020-05-02,76.0
Peru,PER,2020-05-03,86.0
Peru,PER,2020-05-04,58.0
Peru,PER,2020-05-05,100.0
Peru,PER,2020-05-06,89.0
Peru,PER,2020-05-07,94.0
Peru,PER,2020-05-08,87.0
Peru,PER,2020-05-09,100.0
Peru,PER,2020-05-10,75.0
Peru,PER,2020-05-11,72.0
Peru,PER,2020-05-12,96.0
Peru,PER,2020-05-13,112.0
Peru,PER,2020-05-14,98.0
Peru,PER,2020-05-15,125.0
Peru,PER,2020-05-16,131.0
Peru,PER,2020-05-17,125.0
Peru,PER,2020-05-18,141.0
Peru,PER,2020-05-19,125.0
Peru,PER,2020-05-20,110.0
Peru,PER,2020-05-21,124.0
Peru,PER,2020-05-22,96.0
Peru,PER,2020-05-23,129.0
Peru,PER,2020-05-24,83.0
Peru,PER,2020-05-25,173.0
Peru,PER,2020-05-26,159.0
Peru,PER,2020-05-27,195.0
Peru,PER,2020-05-28,116.0
Peru,PER,2020-05-29,131.0
Peru,PER,2020-05-30,141.0
Peru,PER,2020-05-31,135.0
Peru,PER,2020-06-01,128.0
Peru,PER,2020-06-02,133.0
Peru,PER,2020-06-03,127.0
Peru,PER,2020-06-04,137.0
Peru,PER,2020-06-05,131.0
Peru,PER,2020-06-06,139.0
Peru,PER,2020-06-07,164.0
Peru,PER,2020-06-08,106.0
Peru,PER,2020-06-09,167.0
Peru,PER,2020-06-10,165.0
Peru,PER,2020-06-11,185.0
Peru,PER,2020-06-12,0.0
Peru,PER,2020-06-13,220.0
Peru,PER,2020-06-14,380.0
Peru,PER,2020-06-15,172.0
Peru,PER,2020-06-16,196.0
Peru,PER,2020-06-17,201.0
Peru,PER,2020-06-18,204.0
Peru,PER,2020-06-19,199.0
Peru,PER,2020-06-20,201.0
Peru,PER,2020-06-21,184.0
Peru,PER,2020-06-22,178.0
Peru,PER,2020-06-23,181.0
Peru,PER,2020-06-24,182.0
Peru,PER,2020-06-25,175.0
Peru,PER,2020-06-26,178.0
Peru,PER,2020-06-27,196.0
Peru,PER,2020-06-28,182.0
Peru,PER,2020-06-29,187.0
Peru,PER,2020-06-30,173.0
Peru,PER,2020-07-01,183.0
Peru,PER,2020-07-02,185.0
Peru,PER,2020-07-03,181.0
Peru,PER,2020-07-04,186.0
Peru,PER,2020-07-05,177.0
Peru,PER,2020-07-06,183.0
Peru,PER,2020-07-07,180.0
Peru,PER,2020-07-08,181.0
Peru,PER,2020-07-09,181.0
Peru,PER,2020-07-10,186.0
Peru,PER,2020-07-11,182.0
Peru,PER,2020-07-12,188.0
Peru,PER,2020-07-13,184.0
Peru,PER,2020-07-14,175.0
Peru,PER,2020-07-15,188.0
Peru,PER,2020-07-16,198.0
Peru,PER,2020-07-17,184.0
Peru,PER,2020-07-18,199.0
Peru,PER,2020-07-19,189.0
Peru,PER,2020-07-20,197.0
Peru,PER,2020-07-21,195.0
Peru,PER,2020-07-22,188.0
Peru,PER,2020-07-23,3887.0
Peru,PER,2020-07-24,189.0
Peru,PER,2020-07-25,0.0
Peru,PER,2020-07-26,0.0
Peru,PER,2020-07-27,575.0
Peru,PER,2020-07-28,194.0
Peru,PER,2020-07-29,204.0
Peru,PER,2020-07-30,0.0
Peru,PER,2020-07-31,205.0
Peru,PER,2020-08-01,0.0
Peru,PER,2020-08-02,593.0
Peru,PER,2020-08-03,197.0
Peru,PER,2020-08-04,196.0
Peru,PER,2020-08-05,221.0
Peru,PER,2020-08-06,196.0
Peru,PER,2020-08-07,225.0
Peru,PER,2020-08-08,0.0
Peru,PER,2020-08-09,423.0
Peru,PER,2020-08-10,204.0
Peru,PER,2020-08-11,225.0
Peru,PER,2020-08-12,0.0
Peru,PER,2020-08-13,212.0
Peru,PER,2020-08-14,4143.0
Peru,PER,2020-08-15,0.0
Peru,PER,2020-08-16,219.0
Peru,PER,2020-08-17,206.0
Peru,PER,2020-08-18,200.0
Peru,PER,2020-08-19,177.0
Peru,PER,2020-08-20,176.0
Peru,PER,2020-08-21,200.0
Peru,PER,2020-08-22,211.0
Peru,PER,2020-08-23,208.0
Peru,PER,2020-08-24,210.0
Peru,PER,2020-08-25,150.0
Peru,PER,2020-08-26,188.0
Peru,PER,2020-08-27,123.0
Peru,PER,2020-08-28,153.0
Peru,PER,2020-08-29,194.0
Peru,PER,2020-08-30,136.0
Peru,PER,2020-08-31,181.0
Peru,PER,2020-09-01,156.0
Peru,PER,2020-09-02,124.0
Peru,PER,2020-09-03,0.0
Peru,PER,2020-09-04,337.0
Peru,PER,2020-09-05,149.0
Peru,PER,2020-09-06,133.0
Peru,PER,2020-09-07,151.0
Peru,PER,2020-09-08,138.0
Peru,PER,2020-09-09,147.0
Peru,PER,2020-09-10,113.0
Peru,PER,2020-09-11,108.0
Peru,PER,2020-09-12,126.0
Peru,PER,2020-09-13,56.0
Peru,PER,2020-09-14,184.0
Peru,PER,2020-09-15,102.0
Peru,PER,2020-09-16,115.0
Peru,PER,2020-09-17,124.0
Peru,PER,2020-09-18,95.0
Peru,PER,2020-09-19,137.0
Peru,PER,2020-09-20,86.0
Peru,PER,2020-09-21,0.0
Peru,PER,2020-09-22,0.0
Peru,PER,2020-09-23,199.0
Peru,PER,2020-09-24,302.0
Peru,PER,2020-09-25,167.0
Peru,PER,2020-09-26,0.0
Peru,PER,2020-09-27,105.0
Peru,PER,2020-09-28,120.0
Peru,PER,2020-09-29,62.0
Peru,PER,2020-09-30,72.0
Peru,PER,2020-10-01,67.0
Peru,PER,2020-10-02,72.0
Peru,PER,2020-10-03,74.0
Peru,PER,2020-10-04,0.0
Peru,PER,2020-10-05,133.0
Peru,PER,2020-10-06,92.0
Peru,PER,2020-10-07,80.0
Peru,PER,2020-10-08,95.0
Peru,PER,2020-10-09,89.0
Peru,PER,2020-10-10,125.0
Peru,PER,2020-10-11,82.0
Peru,PER,2020-10-12,52.0
Peru,PER,2020-10-13,62.0
Peru,PER,2020-10-14,0.0
Peru,PER,2020-10-15,158.0
Peru,PER,2020-10-16,0.0
Peru,PER,2020-10-17,71.0
Peru,PER,2020-10-18,54.0
Peru,PER,2020-10-19,57.0
Peru,PER,2020-10-20,61.0
Peru,PER,2020-10-21,55.0
Peru,PER,2020-10-22,109.0
Peru,PER,2020-10-23,0.0
Peru,PER,2020-10-24,49.0
Peru,PER,2020-10-25,116.0
Peru,PER,2020-10-26,0.0
Peru,PER,2020-10-27,48.0
Peru,PER,2020-10-28,60.0
Peru,PER,2020-10-29,58.0
Peru,PER,2020-10-30,47.0
Peru,PER,2020-10-31,49.0
Peru,PER,2020-11-01,65.0
Peru,PER,2020-11-02,0.0
Peru,PER,2020-11-03,0.0
Peru,PER,2020-11-04,195.0
Peru,PER,2020-11-05,59.0
Peru,PER,2020-11-06,0.0
Peru,PER,2020-11-07,53.0
Peru,PER,2020-11-08,38.0
Peru,PER,2020-11-09,58.0
Peru,PER,2020-11-10,64.0
Peru,PER,2020-11-11,49.0
Peru,PER,2020-11-12,39.0
Peru,PER,2020-11-13,36.0
Peru,PER,2020-11-14,39.0
Peru,PER,2020-11-15,71.0
Peru,PER,2020-11-16,54.0
Peru,PER,2020-11-17,40.0
Peru,PER,2020-11-18,46.0
Peru,PER,2020-11-19,0.0
Peru,PER,2020-11-20,129.0
Peru,PER,2020-11-21,103.0
Peru,PER,2020-11-22,0.0
Peru,PER,2020-11-23,46.0
Peru,PER,2020-11-24,46.0
Peru,PER,2020-11-25,44.0
Peru,PER,2020-11-26,0.0
Peru,PER,2020-11-27,100.0
Peru,PER,2020-11-28,94.0
Peru,PER,2020-11-29,44.0
Peru,PER,2020-11-30,0.0
Peru,PER,2020-12-01,43.0
Peru,PER,2020-12-02,0.0
Peru,PER,2020-12-03,110.0
Peru,PER,2020-12-04,0.0
Peru,PER,2020-12-05,119.0
Peru,PER,2020-12-06,36.0
Peru,PER,2020-12-07,43.0
Peru,PER,2020-12-08,0.0
Peru,PER,2020-12-09,127.0
Peru,PER,2020-12-10,98.0
Peru,PER,2020-12-11,0.0
Peru,PER,2020-12-12,45.0
Peru,PER,2020-12-13,0.0
Peru,PER,2020-12-14,133.0
Peru,PER,2020-12-15,77.0
Peru,PER,2020-12-16,0.0
Peru,PER,2020-12-17,104.0
Peru,PER,2020-12-18,0.0
Peru,PER,2020-12-19,0.0
Peru,PER,2020-12-20,176.0
Peru,PER,2020-12-21,69.0
Peru,PER,2020-12-22,70.0
Peru,PER,2020-12-23,45.0
Peru,PER,2020-12-24,0.0
Peru,PER,2020-12-25,99.0
Peru,PER,2020-12-26,51.0
Peru,PER,2020-12-27,0.0
Peru,PER,2020-12-28,106.0
Peru,PER,2020-12-29,51.0
Peru,PER,2020-12-30,49.0
Peru,PER,2020-12-31,106.0
Peru,PER,2021-01-01,0.0
Peru,PER,2021-01-02,0.0
Peru,PER,2021-01-03,93.0
Peru,PER,2021-01-04,57.0
Peru,PER,2021-01-05,0.0
Peru,PER,2021-01-06,95.0
Peru,PER,2021-01-07,0.0
Peru,PER,2021-01-08,124.0
Peru,PER,2021-01-09,0.0
Peru,PER,2021-01-10,0.0
Peru,PER,2021-01-11,231.0
Peru,PER,2021-01-12,55.0
Peru,PER,2021-01-13,64.0
Peru,PER,2021-01-14,0.0
Peru,PER,2021-01-15,255.0
Peru,PER,2021-01-16,0.0
Peru,PER,2021-01-17,116.0
Peru,PER,2021-01-18,0.0
Peru,PER,2021-01-19,0.0
Peru,PER,2021-01-20,274.0
Peru,PER,2021-01-21,0.0
Peru,PER,2021-01-22,230.0
Peru,PER,2021-01-23,0.0
Peru,PER,2021-01-24,334.0
Peru,PER,2021-01-25,0.0
Peru,PER,2021-01-26,499.0
Peru,PER,2021-01-27,0.0
Peru,PER,2021-01-28,165.0
Peru,PER,2021-01-29,212.0
Peru,PER,2021-01-30,373.0
Peru,PER,2021-01-31,169.0
Peru,PER,2021-02-01,0.0
Peru,PER,2021-02-02,155.0
Peru,PER,2021-02-03,357.0
Peru,PER,2021-02-04,0.0
Peru,PER,2021-02-05,215.0
Peru,PER,2021-02-06,180.0
Peru,PER,2021-02-07,375.0
Peru,PER,2021-02-08,0.0
Peru,PER,2021-02-09,318.0
Peru,PER,2021-02-10,0.0
Peru,PER,2021-02-11,419.0
Peru,PER,2021-02-12,0.0
Peru,PER,2021-02-13,210.0
Peru,PER,2021-02-14,448.0
Peru,PER,2021-02-15,177.0
Peru,PER,2021-02-16,0.0
Peru,PER,2021-02-17,176.0
Peru,PER,2021-02-18,252.0
Peru,PER,2021-02-19,181.0
Peru,PER,2021-02-20,201.0
Peru,PER,2021-02-21,407.0
Peru,PER,2021-02-22,0.0
Peru,PER,2021-02-23,166.0
Peru,PER,2021-02-24,224.0
Peru,PER,2021-02-25,196.0
Peru,PER,2021-02-26,411.0
Peru,PER,2021-02-27,205.0
Peru,PER,2021-02-28,0.0
Peru,PER,2021-03-01,195.0
Peru,PER,2021-03-02,400.0
Peru,PER,2021-03-03,0.0
Peru,PER,2021-03-04,195.0
Peru,PER,2021-03-05,217.0
Peru,PER,2021-03-06,185.0
Peru,PER,2021-03-07,190.0
Peru,PER,2021-03-08,173.0
Peru,PER,2021-03-09,309.0
Peru,PER,2021-03-10,0.0
Peru,PER,2021-03-11,160.0
Peru,PER,2021-03-12,161.0
Peru,PER,2021-03-13,180.0
Peru,PER,2021-03-14,177.0
Philippines,PHL,2020-01-30,177.0
Philippines,PHL,2020-01-31,177.0
Philippines,PHL,2020-02-01,177.0
Philippines,PHL,2020-02-02,1.0
Philippines,PHL,2020-02-03,0.0
Philippines,PHL,2020-02-04,0.0
Philippines,PHL,2020-02-05,0.0
Philippines,PHL,2020-02-06,0.0
Philippines,PHL,2020-02-07,0.0
Philippines,PHL,2020-02-08,0.0
Philippines,PHL,2020-02-09,0.0
Philippines,PHL,2020-02-10,0.0
Philippines,PHL,2020-02-11,0.0
Philippines,PHL,2020-02-12,0.0
Philippines,PHL,2020-02-13,0.0
Philippines,PHL,2020-02-14,0.0
Philippines,PHL,2020-02-15,0.0
Philippines,PHL,2020-02-16,0.0
